"ID","CAS","INCHIKEY","FORMULA","MONOISOTOPIC_MASS","SMILES"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID001036860","NOCAS_1036860","CDMLTTAFLYOEEX-UHFFFAOYSA-N","C10H16F5NO2",277.110119852,"C[N+](C)(CCCCC(F)(F)C(F)(F)F)CC(=O)[O-]"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00631333","13088-26-1","NJRRWPRJRXYLAM-UHFFFAOYSA-N","C6H2F10",263.999682264,"FC(=CC(F)(F)F)C(C(F)(F)F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID201032345","2089108-66-5","OKJADBQCVYOGPD-UHFFFAOYSA-O","C12H20F9N2O5S2",507.06699272,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID101026529","1244062-14-3","RNUFZQIMZNISDJ-FOCLMDBBSA-N","C32H31F33",1042.189882252,"CCCCCCCCCCCCCC/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70396447","53692-47-0","LNSBXPNZJPZBQZ-UHFFFAOYSA-N","C3BrF5",209.9103532,"FC(Br)=C(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40703386","29338-35-0","NMVVGHDGWRDJQW-UHFFFAOYSA-N","C7H10F6O3",256.0534135,"CC(=O)O.CC(O)C(F)(F)C(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID8052017","3330-15-2","CUTPKDUMZWIJKT-UHFFFAOYSA-N","C5HF11O",285.985175072,"FC(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID201036311","NOCAS_1036311","ZLHYAXAZPUDZSJ-UHFFFAOYSA-N","C10H4F16O3S",507.962566508,"O=S(=O)(O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID801026887","NOCAS_1026887","UZVFEKUIXRXICQ-UHFFFAOYSA-N","C10H8F7NS",307.026567796,"Cc1cc(SC(F)(F)C(F)(F)C(F)(F)F)ccc1N"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20699379","426-56-2","JKJXXNHFJPMNTD-UHFFFAOYSA-N","C8H5ClF4",212.00159072,"FC(F)(F)C(F)(Cl)c1ccccc1"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80951844","2924-05-2","QNWOBBZMABTYBU-UHFFFAOYSA-N","C8F8S2",311.93136776,"FC1(F)C2=C(SC3=C(S2)C(F)(F)C3(F)F)C1(F)F"
