"ID","CAS","INCHIKEY","FORMULA","MONOISOTOPIC_MASS","SMILES"
"DTXSID10225601","74612-30-9","JHCJWHBMXWOYDE-UHFFFAOYSA-N","C12H10ClF17Si","539.99688427","C[Si](C)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10226012","75042-07-8","ARASDBXKTNNGSC-UHFFFAOYSA-N","C20H10F14N2O2","576.05187264","O=C(Nc1ccc(-c2ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10232971","84100-13-0","QAFBNSWDAGQWLF-UHFFFAOYSA-N","C7H3F11","296.005910516","C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10240839","94158-63-1","QOFPQLOFSZXYPY-UHFFFAOYSA-N","C22H7F35O2","967.988717164","C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID10241124","94231-57-9","FPBNSCOPAZCJAV-UHFFFAOYSA-N","C14H5F21O2","603.99542202","C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10241205","94237-07-7","ODHLIRVOARWQJW-UHFFFAOYSA-N","C17H31F13O3Si4","642.114267832","C[Si](C)(C)O[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(O[Si](C)(C)C)O[Si](C)(C)C"
"DTXSID10285765","425-21-8","OTTCSFSJPPWLBV-UHFFFAOYSA-N","C7H9F7O","242.054162448","CCCC(O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10293289","4314-49-2","MZLYKMPRNWAFSI-UHFFFAOYSA-N","C5HF7N2O2","253.992624812","O=c1nc(C(F)(F)C(F)(F)C(F)(F)F)[nH]o1"
"DTXSID10325413","86273-64-5","ZZYRMCDLVWNXGP-UHFFFAOYSA-N","C10H6F14N2O2","452.020572512","O=C(NCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1032646","4151-50-2","CCEKAJIANROZEO-UHFFFAOYSA-N","C10H6F17NO2S","526.984779172","CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10335698","13038-26-1","OSDPSOBLGQUCQX-UHFFFAOYSA-N","C6H3F9O2","277.998933316","COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10336766","111918-97-9","UVEQCEJZVJUIQQ-UHFFFAOYSA-N","C24H33F15O2","638.224103596","CCCCCCCCCCCCCCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10336882","2994-16-3","FBFAFFNIDITULK-UHFFFAOYSA-N","C14H21F7O2","354.142977452","CCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10336923","400-57-7","ABJHYFXBHBSPMK-UHFFFAOYSA-N","C22H37F7O2","466.268177964","CCCCCCCCCCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10338588","107650-06-6","DAHZCNRVTNHGGR-UHFFFAOYSA-N","C9H7F13O2","394.023846324","OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10344962","126681-21-8","WSFZYWPCOFAVSE-UHFFFAOYSA-N","C8H2F13I","471.899364924","FC(F)(F)C(F)(F)C(F)(F)C(C=CI)(C(F)(F)F)C(F)(F)F"
"DTXSID10346749","92835-82-0","AAIXLNBYXIVUKR-UHFFFAOYSA-N","C6H4F7IO","351.919510288","OCC(I)=CC(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10370988","15242-17-8","FXUHCQHWDACOKK-UHFFFAOYSA-N","C6H5F7O","226.02286232","C=CCOC(F)(C(F)(F)F)C(F)(F)F"
"DTXSID10371374","674786-75-5","ZXPKQENNVJKVQL-UHFFFAOYSA-N","C20H17F17O6","676.075368004","CCOC(=O)CC1(C(=O)OCC)CC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC1=O"
"DTXSID1037303","375-85-9","ZWBAMYVPMDSJGQ-UHFFFAOYSA-N","C7HF13O2","363.976896132","O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10375110","1/03/2264","QKYNDPROJKKCEU-UHFFFAOYSA-N","C15F32","787.94890304","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10379254","1765-92-0","YXNWXQYDINSHJC-UHFFFAOYSA-N","C6H5F7O","226.02286232","FC(F)(F)C(F)(F)C(F)(F)CC1CO1"
"DTXSID10379274","4316-00-1","MPDWEHWICQEPCD-UHFFFAOYSA-N","C9H10F7I","377.97154586","FC(F)(F)C(F)(C1CCCCC1I)C(F)(F)F"
"DTXSID10379279","57325-40-3","DZBBLQUHQSLWOV-UHFFFAOYSA-N","C9H11F7","252.074897892","CCCCC=CC(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10379294","107432-46-2","WXGLHUFWWLOFCN-UHFFFAOYSA-N","C5F11IO","411.88182304","FC(F)(F)C(F)(I)OC(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10379310","54052-90-3","LMVLEDTVXAGBJV-UHFFFAOYSA-N","C7H6F6O2","236.027198752","C=CC(=O)OCC(F)(F)C(F)C(F)(F)F"
"DTXSID10379719","336-06-1","NGSYNEZFBAPQFK-UHFFFAOYSA-N","C6Cl2F8O2","325.91476036","O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Cl"
"DTXSID10379779","97571-69-2","CAKZCCWLOCDNJK-UHFFFAOYSA-N","C10F20O5","579.9426375","FC1(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC1(F)F"
"DTXSID10379810","232587-50-7","ZVOWIXGGKDLFPF-UHFFFAOYSA-N","C10H3F19O","499.988050896","OCC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID10379815","400626-82-6","KJWVJLNGXBWWIH-UHFFFAOYSA-N","C11F22O","565.95978546","FC(F)(F)C(F)(F)C(F)(F)OC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C1(F)F"
"DTXSID10379835","423-49-4","RWJCANHSJXNRDM-UHFFFAOYSA-N","C7H4F13N","349.013615988","NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10379855","120464-27-9","UFXJXRIUXCGTRG-UHFFFAOYSA-N","C16H19F13","458.127917468","CCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10379870","129257-23-4","YGVRSXJNRYYOAC-UHFFFAOYSA-N","C10H5F13N2","400.02451502","Cc1cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n[nH]1"
"DTXSID10379911","88752-37-8","WNVNMSONKCMAPU-UHFFFAOYSA-N","C16H11F19O3","612.040480392","C=C(C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID10379931","558-96-3","OWIAIPIQXHPUHV-UHFFFAOYSA-N","C9BrF19","547.88799828","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br"
"DTXSID10379991","1651-41-8","FQTWAKFTSLUFFS-UHFFFAOYSA-N","C11H7F17O","478.022544584","OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10380022","1766-41-2","AXFFGMPNSZVEDX-UHFFFAOYSA-N","C24F50","1237.920161","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10381190","678-32-0","HSLSYHFNCGWUKN-UHFFFAOYSA-N","C7Br2F14","507.81431928","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(Br)C(F)(F)Br"
"DTXSID10381978","154628-00-9","BREOHRVZEZMFOB-UHFFFAOYSA-N","C20H29F13","516.206167788","CCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10381993","55003-96-8","KTDHXHZTHVKJGC-UHFFFAOYSA-N","C20H10F26O4","808.01639252","O=C(C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10382142","1561-52-0","AWVOEAIUILBLRE-UHFFFAOYSA-N","C3F7IO","311.88821016","FC(F)(F)OC(F)(F)C(F)(F)I"
"DTXSID10382147","125070-38-4","FAQXMAJQQVDRQM-UHFFFAOYSA-N","C7H7F9O2","294.030233444","OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10382162","141522-69-2","BMPCOBJGKAQEOM-UHFFFAOYSA-N","C17H7F17O2","566.017459204","O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1"
"DTXSID10382167","72848-57-8","KLAVPNKIYBZAOK-UHFFFAOYSA-N","C6ClF11O2","347.94111734","O=C(Cl)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F"
"DTXSID10382501","171198-24-6","HWGNHDXQPMGZNI-UHFFFAOYSA-M","C7CsF13O2","495.874523","O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Cs+]"
"DTXSID10392660","83766-52-3","ZQTZVMUNYIDMJV-UHFFFAOYSA-N","C14H6F17N","511.022878932","Nc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1"
"DTXSID10395919","2262-49-9","JBUOTOPAJZUSGM-UHFFFAOYSA-N","C14H14F17NO4S","615.037208668","CCCN(CC(O)CO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10402617","61881-15-0","OUULXEWNDSSVGI-UHFFFAOYSA-N","C11H10F13NO","419.0554808","CCN(CC)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10404732","325459-92-5","MTUBRWIMDWTZST-UHFFFAOYSA-N","C48H24F51P","1600.080126618","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(P(c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1"
"DTXSID10420770","24120-18-1","PCINQRFLHHIVBS-OWOJBTEDSA-N","C20H6F30O4","879.978705272","O=C(/C=C/C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10437924","147274-18-8","UAEMJXPBHSWBQB-UHFFFAOYSA-N","C10H9F13O2","408.039496388","OCC(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10442957","322647-83-6","JKFFEJFWOMHYDX-UHFFFAOYSA-N","C32H17F26P","926.065270894","FC(F)(F)C(F)(F)C(F)(F)C(Cc1ccc(P(c2ccccc2)c2ccc(CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1)(C(F)(F)F)C(F)(F)F"
"DTXSID10456372","58671-28-6","RXUXOXUTRBXSOE-UHFFFAOYSA-N","C8H3F9N2O2","330.005081316","O=c1[nH]cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(=O)[nH]1"
"DTXSID10461880","1005-73-8","FHQKLIHFKVAEEP-UHFFFAOYSA-N","C5H2F6","176.006069384","FC1(F)C=CC(F)(F)C1(F)F"
"DTXSID1047029","306-91-2","QKENRHXGDUPTEM-UHFFFAOYSA-N","C14F24","623.96167728","FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F"
"DTXSID10471560","64435-67-2","CZWWAAJCRNYGSO-UHFFFAOYSA-N","C11H6F13N","399.029266052","Cn1cccc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1047578","2043-55-2","CXHFIVFPHDGZIS-UHFFFAOYSA-N","C6H4F9I","373.921402108","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI"
"DTXSID10508547","1526-49-4","UXPOTXZXGAMKLV-UHFFFAOYSA-N","C6H5F7O2","242.01777694","CCOC(=O)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID10520385","67036-08-2","JLQHDTDAQBOUBB-UHFFFAOYSA-N","C12H5F7O","298.02286232","O=C(C#Cc1ccccc1)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10534164","92746-93-5","OSZDQCXIGLZJLU-UHFFFAOYSA-N","C11H5F17O3","507.99672376","O=C(OCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10542188","58431-34-8","SCKQHGHUQPSXRW-UHFFFAOYSA-N","C12F27OP","703.92556319","O=P(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10548701","32687-76-6","RWRPNOCBTYVGOR-UHFFFAOYSA-N","C14H2F24O4","689.956985824","O=C(OOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F"
"DTXSID10551730","1545-59-1","IGLKFKBLLGNRCU-UHFFFAOYSA-N","C13H5F23O","613.99731384","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10553693","65240-03-1","KOMNASVXVBACPE-UHFFFAOYSA-N","C10H5F7O3","306.01269156","O=C(c1ccc(O)cc1O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10555314","119403-54-2","IHKGKJQHIIWIAQ-UHFFFAOYSA-N","C13H5F13N2","436.02451502","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1nc2ccccc2[nH]1"
"DTXSID10561152","26649-23-0","NCZCIONFCQOOAM-UHFFFAOYSA-N","C7H4F9N","273.020003108","N#CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10576342","85877-79-8","IJROHELDTBDTPH-UHFFFAOYSA-N","C9H13F9O3Si","368.049024786","CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC"
"DTXSID10582322","917966-97-3","XBIGHPJVWBVBPS-UHFFFAOYSA-N","C8H9F9O2S","340.017954508","O=S(CCO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10583354","356056-15-0","BFRDVGYAJGMBJI-UHFFFAOYSA-N","C16H19F17Si","562.098456878","CC(C)[SiH](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C)C"
"DTXSID10583713","892155-19-0","CFPZGZWDWLUKFW-UHFFFAOYSA-N","C14H9F13OS","472.016652768","Oc1ccc(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1"
"DTXSID10584184","194999-85-4","DJBAOXYQCAKLPH-UHFFFAOYSA-M","C24H26F9IO3S","692.050367672","CC(C)(C)c1ccc([I+]c2ccc(C(C)(C)C)cc2)cc1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10584841","865758-47-0","WKTBNLMPYCYJER-UHFFFAOYSA-N","C31H23F17O3","766.137574336","COc1ccc(C(O)(c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(OC)cc2)cc1"
"DTXSID10599394","755-42-0","XODUVTJXUOOAKV-UHFFFAOYSA-N","C5H6F7N","213.038846732","CNCC(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10608258","77758-84-0","GGWYKYDTNLXUMF-UHFFFAOYSA-M","C13H5F16IO3S","671.87486454","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[I+]c1ccccc1.O=S(=O)([O-])C(F)(F)F"
"DTXSID1061073","754-34-7","XTGYEAXBNRVNQU-UHFFFAOYSA-N","C3F7I","295.89329554","FC(F)(F)C(F)(F)C(F)(F)I"
"DTXSID10616671","423-66-5","SARRNFIJRWNPDT-UHFFFAOYSA-N","C13HF27","669.964711972","FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1062122","2043-47-2","JCMNMOBHVPONLD-UHFFFAOYSA-N","C6H5F9O","264.01966876","OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1062124","2043-54-1","HVWXRMINOYZYCK-UHFFFAOYSA-N","C12H4F21I","673.902240748","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI"
"DTXSID10621407","866-24-0","HPQDRJIVNDILHK-UHFFFAOYSA-N","C5H4Cl3F7Si","329.903607238","FC(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl"
"DTXSID10624392","2355-31-9","QNDHIRFIMVNHBN-UHFFFAOYSA-N","C11H6F17NO4S","570.974608412","CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10625627","51502-43-3","ZIBMBDGKVCYGHR-UHFFFAOYSA-N","C7H3F11O3","343.990654376","COC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F"
"DTXSID10628658","58671-35-5","JTJAXTDUPYESRS-RRKCRQDMSA-N","C13H11F9N2O5","446.052425432","O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10631440","59665-25-7","OKURPQGPBHMFLE-UHFFFAOYSA-N","C8H2Br3F13","581.749903224","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)(Br)CBr"
"DTXSID1064083","6014-75-1","LFEGLDRNIDJMKB-UHFFFAOYSA-N","C18H9F25O2","732.020335028","C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10659927","588668-97-7","XHXQVKHBZXYEKL-UHFFFAOYSA-N","C3F6KNO4S2","330.88100048","O=S1(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C1(F)F.[K+]"
"DTXSID1066071","16517-11-6","ZTSDOGSKTICNPQ-UHFFFAOYSA-N","C18HF35O2","913.941766972","O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10662951","7589-44-8","OPDPCHBOZHWKOZ-PHDIDXHHSA-N","C9H10F7I","377.97154586","FC(F)(F)C(F)(F)C(F)(F)[C@@H]1CCCC[C@H]1I"
"DTXSID10663105","16005-49-5","NNJIYASXBPPIGU-UHFFFAOYSA-N","C5BrF11O","363.89568714","FC(F)(F)C(F)(OC(F)(F)C(F)(F)Br)C(F)(F)F"
"DTXSID1067330","27619-91-6","WYMPCOCJUKZUBF-UHFFFAOYSA-N","C12H4ClF21O2S","645.928520668","O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1067629","31506-32-8","SRMWNTGHXHOWBT-UHFFFAOYSA-N","C9H4F17NO2S","512.969129108","CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1068146","38850-60-1","XXEJCEXMBHWWLY-UHFFFAOYSA-N","C14H19F13N2O5S2","606.052780568","CN(C)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1068770","52584-45-9","YRGZRQQDHPUQBE-UHFFFAOYSA-M","C16H4F19NaO4S","675.942460068","O=S(=O)([O-])c1ccc(OC(=C(C(F)(F)F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F)cc1.[Na+]"
"DTXSID1068772","52591-27-2","GYUPEJSTJSFVRR-UHFFFAOYSA-N","C9H7F9O2","318.030233444","C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10694136","1582-32-7","UGHJWZHBCXGSAY-UHFFFAOYSA-N","C7F14","349.97764508","FC(=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F"
"DTXSID10694151","80289-21-0","LWEFRUQWNHGRQM-UHFFFAOYSA-L","C20H20CuF14O4","653.0434017","CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.[Cu+2]"
"DTXSID10699808","1427-89-0","YKPDENKQKRPNPA-UHFFFAOYSA-N","C14H6F14O","456.019509892","O=C(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F"
"DTXSID1070220","65104-66-7","OWAQRMVKMUUGIA-UHFFFAOYSA-N","C24H9F37O2","1032.001173668","C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1070511","67584-60-5","ADSKDYCFRLKFDJ-UHFFFAOYSA-N","C12H12F11NO4S","475.031139284","C=C(C)C(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1070513","67584-62-7","PVNCAZFPZMEICM-UHFFFAOYSA-M","C11H7F15KNO4S","572.949333684","CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+]"
"DTXSID1070800","67905-19-5","OJMBMWRMTMHMSZ-UHFFFAOYSA-N","C16HF31O2","813.948154092","O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1070854","67923-61-9","FANHPMCIAHYLOD-UHFFFAOYSA-N","C11H11F15NO6PS","600.980518002","CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1070983","68015-84-9","YSXXTTJIKUEKFH-UHFFFAOYSA-N","C9H8F13NO2","409.034745356","CCN.O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID1070985","68015-86-1","IBCYNFOMOJBVTA-UHFFFAOYSA-N","C11H8F17NO2","509.028358236","CCN.O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID1071080","68084-62-8","BEYGZFVOTUDDJK-UHFFFAOYSA-N","C13H10F15NO4S","561.0091021","C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10711635","139060-76-7","XPEYWJSDSRRHBK-UHFFFAOYSA-N","C7H3F11","296.005910516","C=CC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID1071371","68298-09-9","ZEIOJAPXFDPENM-UHFFFAOYSA-N","C13H8F13NO2S","489.006816356","O=S(=O)(NCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1071373","68298-12-4","GFZPUWKGPNHWHD-UHFFFAOYSA-N","C5H4F9NO2S","312.981903348","CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1071660","68555-71-5","SZZXUXGPSCPVMV-UHFFFAOYSA-M","C11H7F15NNaO4S","556.975396284","CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+]"
"DTXSID1071662","68555-73-7","HINASMOVWHGCAK-UHFFFAOYSA-N","C11H10F15NO3S","521.01418748","CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID1071664","68555-75-9","UYIBZOUSVFOPJK-UHFFFAOYSA-N","C9H8F13NO3S","457.001730976","CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
