"ID","CAS","INCHIKEY","FORMULA","MONOISOTOPIC_MASS","SMILES","NumHDonors","NumHAcceptors","Chemical List PFASMASTER-2024-01-11","Chemical List PFASSTRUCTV5-2024-03-04","input_suspect_testdata","OECDPFAS_list_22012019","PFAS Suspect List_v1.8","PRORISKPFAS"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60440221","121177-79-5","YRTHCPJYBRQDBB-UHFFFAOYSA-N","C10H4F17N3",489.013376868,"[N-]=[N+]=NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40896181","1637311-39-7","SPMIFTWZBPRYPL-UHFFFAOYSA-N","C29H43F13O2SSi2",758.231471536,"CC[Si](CC)(CC)Oc1ccc(CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1O[Si](CC)(CC)CC",0,3,1,1,0,1,0,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID801022247","1227308-85-1","ZTYXGOSZEAEYIW-UHFFFAOYSA-N","C7H5F9O3",308.009498,"O=C(OCC(F)(F)C(F)F)OCC(F)(F)C(F)(F)F",0,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00524736","89995-30-2","VQBBBEAXIATMNP-UHFFFAOYSA-N","C12H5F9N2O",364.02581676,"O=c1[nH]c2ccccc2nc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40896702","61726-43-0","XEYTXSGNJOYNKO-UHFFFAOYSA-N","C12H10F17O3P",556.00961055,"COP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC",0,3,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40285778","37172-87-5","UIGUVAREBFMONS-UHFFFAOYSA-N","C10H9F7O2",294.049077068,"O=C1CCCCC1C(=O)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID701033031","53518-05-1","YCMNREOBZYIQKJ-UHFFFAOYSA-M","C17H23F17N2O6S2",738.072608196,"CCOS(=O)(=O)[O-].CC[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,6,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID901036443","NOCAS_1036443","CJKQWERWGFLAJL-UHFFFAOYSA-N","C12H7F19O3S",591.981251264,"O=S(=O)(O)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,2,1,1,0,0,1,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00892447","83329-89-9","BDKYEEMJFNONPU-UHFFFAOYSA-M","C10ClF20KO4S",669.85235324,"O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl.[K+]",0,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90856558","1070993-50-8","RQODRKYKKNAJAA-UHFFFAOYSA-N","C4H2Br2F4O",299.840851764,"FC1(F)OC(F)(F)C(Br)C1Br",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60897493","207671-78-1","PYVIQEVVGYYAJJ-UHFFFAOYSA-N","C6ClF9O",293.94939628,"O=C(Cl)C(F)=C(F)C(F)(C(F)(F)F)C(F)(F)F",0,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80244344","99903-49-8","XMJZWWYQJOBDOW-XINAWCOVSA-N","C10H8Br2F6O2",431.879523016,"CCOC(=O)[C@@H]1[C@@H](C=C(Br)Br)C1(C(F)(F)F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID601022358","559-31-9","AHIRIHAOKOBOLK-UHFFFAOYSA-N","C5HF10N",264.994931232,"FC1(F)NC(F)(F)C(F)(F)C(F)(F)C1(F)F",1,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID901034980","NOCAS_1034980","PJKLKBPCLORBPF-UHFFFAOYSA-N","C10H15F7N2O4S",392.0640755,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-]",1,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80189069","356-69-4","CTFPDAPIMZVSSO-UHFFFAOYSA-N","C5H3F7O3",243.997041496,"COC(=O)C(F)(F)C(F)(F)OC(F)(F)F",0,3,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30895704","57702-79-1","ZZWHWQWPKGQWJK-UHFFFAOYSA-N","C12H6F7N",297.038846732,"FC(F)(F)C(F)(F)C(F)(F)c1ccc2ccccc2n1",0,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID501026507","890406-75-4","KUZVUUXPCLVPLE-UHFFFAOYSA-N","C32H46F18N2O8S2",992.240816392,"CN(CCOC(=O)CCCCCCCCCCCCCCCCC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,8,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60303701","35444-12-3","FNFWBJPDQJXMNI-UHFFFAOYSA-N","C12H8F6O",282.047934196,"CC(C(=O)c1ccccc1)=C(C(F)(F)F)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID701026860","NOCAS_1026860","SVZFQEWYPFUMDM-UHFFFAOYSA-M","C8H4F13O3S",426.967356848,"O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F",0,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID701032421","112972-61-9","QJSROAIHGCCBIH-UHFFFAOYSA-N","C16H23F13N2O7S2",666.073909936,"C[N+](C)(CCO)CCCN(CC(O)CS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",2,7,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80880443","41674-07-1","QKCQLSFDZNOFEF-UHFFFAOYSA-M","C14H4F17NaO4S",613.945653628,"O=S(=O)([O-])c1ccccc1OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+]",0,4,1,1,0,1,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID0072352","71463-74-6","FACKVWCNYRYNFS-UHFFFAOYSA-N","C13H12F17NO3S",585.026643984,"C1CC[NH2+]CC1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,3,1,1,0,1,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10542608","131118-30-4","LOVABCBJRKCHEM-UHFFFAOYSA-N","C6H5ClF8O",279.99011822,"OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl",1,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40897552","63225-57-0","AUMNZKQKJQNCMK-UHFFFAOYSA-N","C10H8F17NO4S",560.990258476,"O=S(=O)([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+]",1,4,1,1,0,1,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20479077","159707-40-1","FOVFKBXZIZRTQF-UHFFFAOYSA-N","C7H2F13N3",375.004113924,"[N-]=[N+]=NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID601032973","163973-26-0","YOSCLFGBXNFRSX-UHFFFAOYSA-M","C14H11F17LiNO4S",619.029738122,"CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+]",0,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID201036866","NOCAS_1036866","JQFBXPNQRSKECV-UHFFFAOYNA-N","C9HClF18O3S",565.904750532,"O=S(=O)(O)C(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00285794","559-54-6","GKZONMQJEYWGPZ-UHFFFAOYSA-N","C16H11F7O",352.069812512,"OC(c1ccccc1)(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F",1,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10521317","81233-12-7","DUFNTKQEWOKPMN-UHFFFAOYSA-N","C4HF6IO3",337.887461212,"O=C(O)C(F)(F)OC(F)(F)C(F)(F)I",1,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID801022259","134641-35-3","FZVSQOKOTWICAY-UHFFFAOYSA-N","C15H5F17O",524.00689452,"O=Cc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60895656","18739-65-6","JHLMTFZYXXBSEC-UHFFFAOYSA-N","C11H7F9O",326.035318824,"COc1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1",0,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10771794","144101-43-9","YNBCIIODQHZHNP-UHFFFAOYSA-N","C6H8F8O4S",328.001555496,"CS(=O)(=O)O.OCC(F)(F)C(F)(F)C(F)(F)C(F)F",2,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00895352","38550-44-6","JIDYQTCBVGBFDH-UHFFFAOYSA-N","C9H6F13IO",503.925579672,"OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20880568","67824-44-6","FYPAMSWJAKTIGA-UHFFFAOYSA-N","C12H7F19O2",544.014265644,"OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F",2,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70382067","141183-94-0","VDLOMMAXELCHDN-UHFFFAOYSA-N","C13H11F17O",506.053844712,"CC(C)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID1064083","6014-75-1","LFEGLDRNIDJMKB-UHFFFAOYSA-N","C18H9F25O2",732.020335028,"C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID50896253","240801-56-3","IUCCIVARQVPPPQ-UHFFFAOYSA-N","C16H14F17NO3S",623.042294048,"O=C1CCCCCCC1NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,3,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID50570187","130085-22-2","OSMZKIJDBJROJU-UHFFFAOYSA-N","C7F16O3",435.95919538,"FC(OC(F)(F)C(F)(F)F)(OC(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)F",0,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70707539","141550-25-6","HXZNHWDEADJBLD-UHFFFAOYSA-N","C24H29F7N2O",494.216811088,"CCCCCCCCCCc1cnc(-c2ccc(OCC(F)(F)C(F)(F)C(F)(F)F)cc2)nc1",0,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20846720","917951-66-7","LBLWHJJKMUMQEE-UHFFFAOYSA-N","C5H2F8O2",245.992705064,"O=C(O)C(F)(C(F)C(F)(F)F)C(F)(F)F",1,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10895641","1598-17-0","VLFHADDJTCJDHD-UHFFFAOYSA-N","C11H10F14O3",456.04063926,"OC(COCC(F)(F)C(F)(F)C(F)(F)F)COCC(F)(F)C(F)(F)C(F)(F)F",1,3,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00896344","82959-21-5","BEVYZLZJBYNEOB-UHFFFAOYSA-N","C11H7F7O",288.038512384,"O=C(CC(F)(C(F)(F)F)C(F)(F)F)c1ccccc1",0,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30893346","120945-47-3","WAMDJIYFKLYZRR-UHFFFAOYSA-N","C14H15F18N2O8PS2",775.97200203,"CN(CCOP(=O)(O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,7,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID201035094","NOCAS_1035094","OYDZPSQMKTXMHL-UHFFFAOYSA-O","C22H26F23N2O8S3",979.048402852,"C[N+](C)(CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O",2,6,1,1,0,0,1,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30895360","356-03-6","KRBNWYYINLFKND-UHFFFAOYSA-N","C6H3F7O2",240.002126876,"O=C(O)C=CC(F)(F)C(F)(F)C(F)(F)F",1,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80893154","2127366-90-7","AFDRCEOKCOUICI-UHFFFAOYSA-M","C7HF12O4",376.968322152,"O=C([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F",0,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30894136","1248568-70-8","ALBLAPIBIMLGEH-UHFFFAOYSA-M","C8H4F13NaS",401.972382268,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[S-].[Na+]",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20895379","56734-81-7","WJSFZGPTEQNWCB-UHFFFAOYSA-N","C8H3F13O",361.997631576,"O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80813433","61859-92-5","RYMPNEBIXARLHS-UHFFFAOYSA-N","C6H3F6N3",231.023116416,"N#CC1C=NNC1(C(F)(F)F)C(F)(F)F",1,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80757262","91528-57-3","IDLKDJKKLNXPHE-UHFFFAOYSA-N","C9H7F9O2",318.030233444,"C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30470131","623139-74-2","NFEGZBLPLBDSMB-UHFFFAOYSA-N","C4H4F4O2",160.014742248,"OC1OCC(F)(F)C1(F)F",1,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90512006","60935-07-1","YKTQGUIDSLWNCK-UHFFFAOYSA-N","C8H2F6N2",240.012217384,"N#CC(C#N)=CC=C(C(F)(F)F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90780228","292165-43-6","ZVPVNWFHTPJXNA-UHFFFAOYSA-N","C10H11F9N2O3S",410.034667192,"CC(=NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)N1CCOCC1",0,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20750737","88951-13-7","AGRZIUQFYGSICX-UHFFFAOYSA-N","C11H13F7O2",310.080377196,"COC(=O)C1CCC(C(F)(F)C(F)(F)C(F)(F)F)CC1",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID901036186","NOCAS_1036186","AZVVNQQEEGZMJW-UHFFFAOYSA-N","C17H9F25O2S",751.992406028,"O=C(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,2,1,1,0,0,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00195026","422-03-7","DPQNQLKPUVWGHE-UHFFFAOYSA-N","C3H4F5N",149.026390228,"NCC(F)(F)C(F)(F)F",1,1,1,1,0,0,0,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID3066184","17329-79-2","DULAHVOOPMNHFB-UHFFFAOYSA-N","C11H12F9NO4S",425.034332844,"C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,4,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10896653","1195164-59-0","UJQUPNIPLJTIOV-UHFFFAOYSA-M","C8F15NaO2",435.95564682,"O=C([O-])C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+]",0,2,1,1,0,1,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID5073119","163702-06-5","SQEGLLMNIBLLNQ-UHFFFAOYSA-N","C6H5F9O",264.01966876,"CCOC(F)(F)C(F)(C(F)(F)F)C(F)(F)F",0,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID50678970","36885-31-1","NCPWXEUADOWGIO-UHFFFAOYSA-L","C20H20BaF14O4",728.0190514,"CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.[Ba+2]",0,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00897497","240129-42-4","QWJXJQBUJMOZHY-LFYMXAFLSA-N","C27H39F7O2",528.283828028,"CC(CCCC(F)(C(F)(F)F)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C",2,2,1,1,0,1,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00502135","684-29-7","LMANEPOTDUUVCO-UHFFFAOYSA-N","C4HF6NO",192.996232972,"O=C=NC(C(F)(F)F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80728932","652983-59-0","ZXVYDEYLZODVSW-UHFFFAOYSA-N","C7H11F5O2",222.067920692,"OCCOCCCC(F)(F)C(F)(F)F",1,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70759755","95842-02-7","RVFUYJVYFFEUCR-UHFFFAOYSA-N","C5F12O2",319.97066788,"FC(F)(F)OC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F",0,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70881065","93857-42-2","JXRICVNTWCQEIT-UHFFFAOYSA-N","C17H6F31O4P",893.950870122,"O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F",2,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20821436","60895-95-6","PJDYXLVPKMLSFR-UHFFFAOYSA-N","C12H10F8O",322.0603907,"FC(F)C(F)(F)C(F)(F)C(F)(F)COCc1ccccc1",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30881127","93894-73-6","ZQQFWJXMJMALCF-UHFFFAOYSA-L","C16F34MgO6S2",1021.8443809,"O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[Mg+2]",0,6,1,1,0,1,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70881343","147545-41-3","PWEZPHZIDUAWJD-UHFFFAOYSA-N","C7H9F9NO6PS",436.974448618,"CN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",2,4,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10881004","85284-15-7","MOCCJVUOTMVYOZ-UHFFFAOYSA-M","C15H4F17NaO4S",625.945653628,"O=S(=O)([O-])c1ccc(OC(F)(C(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F)cc1.[Na+]",0,4,1,1,0,1,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30896170","96146-10-0","OVKVVQHYQFDCIJ-UHFFFAOYSA-N","C12H7F7N2O",328.044660384,"O=C1CC(C(F)(F)C(F)(F)C(F)(F)F)=Nc2ccccc2N1",1,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID101034750","NOCAS_1034750","CHPQMFPGKHMCPO-UHFFFAOYSA-N","C15H13F21N2O2S",684.036241276,"CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,3,1,1,0,0,1,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID801036602","NOCAS_1036602","QAXAIZULORTJJR-UHFFFAOYNA-N","C27H16F37NO4",1121.048852132,"CC(=O)OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C[N+](C)(C)CC(=O)[O-]",0,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20895672","203201-14-3","LOPUACNVJXKLKA-UHFFFAOYSA-N","C12H5F17O2",504.00180914,"CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10896153","121806-67-5","UFJLYZKVFUIJGQ-UHFFFAOYSA-N","C10H4Cl2F7NO",356.955816648,"O=C(Nc1cc(Cl)ccc1Cl)C(F)(F)C(F)(F)C(F)(F)F",1,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00632764","83071-04-9","NWMVQEZTZDXZDN-UHFFFAOYSA-N","C3H2F4O5S",225.955907044,"O=C(O)C(F)(F)C(F)(F)S(=O)(=O)O",2,3,1,1,0,0,1,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20892929","69681-35-2","JZHDEEOTEUVLHR-UHFFFAOYSA-M","C7HF12O2",344.978492912,"O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30894131","NOCAS_894131","DSUSHOGHCDVRGM-UHFFFAOYSA-N","C11H9F13O3S",468.006482008,"O=C(O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,2,1,1,0,0,1,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID001023172","1350856-28-8","DQPRRXFKNCJAOT-UHFFFAOYSA-N","C7H10F5NO2",235.06316966,"CON(C)C(=O)CCC(F)(F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40880242","27639-98-1","IIYQDKPSLAINNX-UHFFFAOYSA-N","C12F24O4",663.94133576,"O=C(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F",0,4,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00143188","100341-66-0","BCSMGDHJCBWPDG-UHFFFAOYSA-N","C16H9BrF6N2O4S",517.937059188,"O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(S(=O)(=O)C(F)(F)C(F)F)cc1Br",2,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30541335","90715-84-7","MDXORTHIGOLQOD-UHFFFAOYSA-N","C7H5F7N2O2",282.02392494,"O=C1NCC(C(F)(F)C(F)(F)C(F)(F)F)C(=O)N1",2,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID50308644","377-61-7","ZXFRDGBMIGOQJL-UHFFFAOYSA-N","C5H4F7NO3",259.007940528,"O=[N+]([O-])CC(O)C(F)(F)C(F)(F)C(F)(F)F",1,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10379370","2092-87-7","XUEIXZZGKCDNGZ-UHFFFAOYSA-N","C13H8F6O2",310.042848816,"Oc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2ccccc12",2,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID50206196","5756-67-2","ITYOBZDILJDFMZ-UHFFFAOYSA-N","C11H5F7N2O",314.02901032,"FC(F)(F)C(F)(F)C(F)(F)c1nnc(-c2ccccc2)o1",0,3,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID901032910","40630-68-0","CHVVZRWVLRCPLZ-UHFFFAOYSA-N","C7H8F9NO3S",357.008118096,"COCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00896485","722470-55-5","NYLOQLXZAVKZQM-UHFFFAOYSA-N","C13H10BrF5N2O3",415.97949538,"CC1=NN(C(=O)c2ccc(Br)cc2)C(O)(C(F)(F)OC(F)(F)F)C1",1,4,1,1,0,1,1,1
