"ID","CAS","INCHIKEY","FORMULA","MONOISOTOPIC_MASS","SMILES"
3035,NA,"FZTRDYSPWWJCOF-UHFFFAOYSA-N","C8H6F13O4P",443.979612162,"O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3036,NA,"LYZNUCXUQHMFTA-UHFFFAOYSA-N","C8HF17O3S",499.937494632,"O=S(=O)(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3037,"93762-09-5","GWJVUODILLGCGD-UHFFFAOYSA-N","C4HF9O3S",299.950268872,"O=S(=O)(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
3038,"79780-39-5","CFCRODHVHXGTPC-UHFFFAOYSA-N","C12HF25O3S",699.924720392,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3039,"335-77-3","HYWZIAVPBSTISZ-UHFFFAOYSA-N","C10HF21O3S",599.931107512,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3040,"68259-12-1","MNEXVZFQQPKDHC-UHFFFAOYSA-N","C9HF19O3S",549.934301072,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3041,"1763-23-1","YFSUTJLHUFNCNZ-UHFFFAOYSA-N","C8HF17O3S",499.937494632,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3042,"375-92-8","OYGQVDSRYXATEL-UHFFFAOYSA-N","C7HF15O3S",449.940688192,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3043,"355-46-4","QZHDEAJFRJCDMF-UHFFFAOYSA-N","C6HF13O3S",399.943881752,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3044,"2706-91-4","ACEKLXZRZOWKRY-UHFFFAOYSA-N","C5HF11O3S",349.947075312,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3045,"375-73-5","JGTNAGYHADQMCM-UHFFFAOYSA-N","C4HF9O3S",299.950268872,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3046,"70259-86-8","UTWCWKUZICRKOA-UHFFFAOYSA-N","C4H2F8O3S",281.959690684,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)F"
3047,NA,"GGOUUEMCWBTDMT-UHFFFAOYSA-N","C8HClF16O4S",531.902858712,"O=S(=O)(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl"
3048,NA,"RJGUAQKOHAABLK-UHFFFAOYSA-N","C4HF9O4S",315.945183492,"O=S(=O)(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F"
3049,NA,"CJGYUIJKVJLYKU-UHFFFAOYSA-N","C16H5F19O4S",653.96051582,"O=S(=O)(O)c1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F)cc1"
3050,NA,"AJMAYLFJZQYRHN-UHFFFAOYSA-N","C12H5F21O3S",627.96240764,"O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3051,"39108-34-4","ALVYVCQIFHTIRD-UHFFFAOYSA-N","C10H5F17O3S",527.96879476,"O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3052,"27619-97-2","VIONGDJUYAYOPU-UHFFFAOYSA-N","C8H5F13O3S",427.97518188,"O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3053,NA,"TXGIGTRUEITPSC-UHFFFAOYSA-N","C6H5F9O3S",327.981569,"O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3054,NA,"TWIYDBQRYCWOAU-UHFFFAOYSA-N","C4HF9O2S",283.955354252,"O=S(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3055,NA,"BMBAOWBRTLODLZ-UHFFFAOYSA-N","C4H8F3NO5S2",270.979599016,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)F"
3056,NA,"RNRXXRAIQNUKCT-UHFFFAOYSA-N","C5H8F5NO5S2",320.976405456,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)F"
3057,NA,"IXWMYPLKYQPDCA-UHFFFAOYSA-N","C6H8F7NO5S2",370.973211896,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F"
3058,NA,"PNGHFDKTDSVOEV-UHFFFAOYSA-N","C7H8F9NO5S2",420.970018336,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3059,NA,"KPWCWLRLXJLHTE-UHFFFAOYSA-N","C8H8F11NO5S2",470.966824776,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3060,NA,"IFYYQLFVVGOIPH-UHFFFAOYSA-N","C9H8F13NO5S2",520.963631216,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3061,NA,"GTSBDMNGWDOEAM-UHFFFAOYSA-N","C10H8F15NO5S2",570.960437656,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3062,NA,"IAVYXGSYGLIDSZ-UHFFFAOYSA-N","C12H8F19NO5S2",670.954050536,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3063,NA,"LOAZVGJVVRJLGW-UHFFFAOYSA-N","C13H8F21NO5S2",720.950856976,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3064,NA,"XLAXXVYFLAMVPM-UHFFFAOYSA-N","C14H8F23NO5S2",770.947663416,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3065,NA,"XVPCEWZTWAMYPB-UHFFFAOYSA-N","C15H8F25NO5S2",820.944469856,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3066,NA,"LFAGUOFODBUBPR-UHFFFAOYSA-N","C16H8F27NO5S2",870.941276296,"O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3067,NA,"BYKQKTVVFSVLNX-UHFFFAOYSA-O","C9H16F5N2O4S",343.075094092,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)F)CC(=O)O"
3068,NA,"PJKLKBPCLORBPF-UHFFFAOYSA-O","C10H16F7N2O4S",393.071900532,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
3069,NA,"RMKCRAOZAOYBKQ-UHFFFAOYSA-O","C11H16F9N2O4S",443.068706972,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
3070,NA,"SZVCFALUFWYFMZ-UHFFFAOYSA-O","C12H16F11N2O4S",493.065513412,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
3071,NA,"SALFKFAUHVWLMP-UHFFFAOYSA-O","C13H16F13N2O4S",543.062319852,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
3072,NA,"ATAFHNYXRTVVCR-UHFFFAOYSA-O","C14H16F15N2O4S",593.059126292,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
3073,NA,"HFVPHRJCTIRZEM-UHFFFAOYSA-O","C15H16F17N2O4S",643.055932732,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
3074,NA,"BCVAYDBHBLQAJD-UHFFFAOYSA-O","C16H16F19N2O4S",693.052739172,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
3075,NA,"QZMRGRQVOTVBMF-UHFFFAOYSA-O","C17H16F21N2O4S",743.049545612,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
3076,NA,"ZOMBRIHBSKJHNM-UHFFFAOYSA-O","C18H16F23N2O4S",793.046352052,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
3077,NA,"OSBCUIAJGWMFQE-UHFFFAOYSA-O","C19H16F25N2O4S",843.043158492,"C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
3078,NA,"XJMAXBGXVJVWKI-UHFFFAOYSA-N","CHF7O3S2",257.925533432,"O=S(=O)(O)C(F)(F)S(F)(F)(F)(F)F"
3079,NA,"JPQUOEVJGVZENU-UHFFFAOYSA-N","C2HF9O3S2",307.922339872,"O=S(=O)(O)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3080,NA,"IWGBXUMIEVQVSE-UHFFFAOYSA-N","C3HF11O3S2",357.919146312,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3081,NA,"KPEXJJSCKDVSIK-UHFFFAOYSA-N","C4HF13O3S2",407.915952752,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3082,NA,"IGYGSQLEPAJSAD-UHFFFAOYSA-N","C5HF15O3S2",457.912759192,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3083,NA,"JNOLGTOUEXKSDY-UHFFFAOYSA-N","C6HF17O3S2",507.909565632,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3084,NA,"OBNMRCHHPLBKRY-UHFFFAOYSA-N","C7HF19O3S2",557.906372072,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3085,NA,"PTFLVXXNVSLTOC-UHFFFAOYSA-N","C8HF21O3S2",607.903178512,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3086,NA,"GQDNCVBSGIWYLZ-UHFFFAOYSA-N","C9HF23O3S2",657.899984952,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3087,NA,"RVQORXARRAEOJB-UHFFFAOYSA-N","C10HF25O3S2",707.896791392,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3088,NA,"OANMGOKXJIFRFM-UHFFFAOYSA-N","C11HF27O3S2",757.893597832,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3089,NA,"JCHHESNASYPVKB-UHFFFAOYSA-N","C12HF29O3S2",807.890404272,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3090,NA,"NVQAJQYCFCGGQL-UHFFFAOYSA-N","C13HF31O3S2",857.887210712,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3091,NA,"PKZSCLJLDFNOQL-UHFFFAOYSA-N","C14HF33O3S2",907.884017152,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3092,NA,"ZNCLJPLLMKLSLQ-UHFFFAOYSA-N","C2HF7O2S",221.958547812,"O=C(O)C(F)(F)S(F)(F)(F)(F)F"
3093,NA,"MAVYSZKRMGKLQG-UHFFFAOYSA-N","C3HF9O2S",271.955354252,"O=C(O)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3094,NA,"FTCSJONJMHEDNH-UHFFFAOYSA-N","C4HF11O2S",321.952160692,"O=C(O)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3095,NA,"NDDSIRSIIHKJNN-UHFFFAOYSA-N","C5HF13O2S",371.948967132,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3096,NA,"ZSRJIJQZOFQLCU-UHFFFAOYSA-N","C6HF15O2S",421.945773572,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3097,NA,"SGUMXOFIZUPKSF-UHFFFAOYSA-N","C7HF17O2S",471.942580012,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3098,NA,"AJBZTNALOBRIRR-UHFFFAOYSA-N","C8HF19O2S",521.939386452,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3099,NA,"BFUDGDVNRICWJX-UHFFFAOYSA-N","C9HF21O2S",571.936192892,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3100,NA,"FJUDISLELHDXTQ-UHFFFAOYSA-N","C10HF23O2S",621.932999332,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3101,NA,"QRVKESZDBVKXSL-UHFFFAOYSA-N","C11HF25O2S",671.929805772,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3102,NA,"MIKIMCVXPORNHS-UHFFFAOYSA-N","C12HF27O2S",721.926612212,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3103,NA,"SRWHOTSLWMMDAX-UHFFFAOYSA-N","C13HF29O2S",771.923418652,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3104,NA,"XPSGIIIJVMRQGT-UHFFFAOYSA-N","C14HF31O2S",821.920225092,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3105,NA,"BEGRKMIITWFMFN-UHFFFAOYSA-N","C15HF33O2S",871.917031532,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F"
3106,NA,"REOXYQKMUAXKKS-UPHRSURJSA-N","C4HF7O3S",261.953462432,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)F"
3107,NA,"GXCNNYWZQBNTPT-UPHRSURJSA-N","C5HF9O3S",311.950268872,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)F"
3108,NA,"PUZFCVYVAAIFKH-UPHRSURJSA-N","C6HF11O3S",361.947075312,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3109,NA,"JQGAAHOOBXJQOC-UPHRSURJSA-N","C7HF13O3S",411.943881752,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3110,NA,"BTJITKWIZZLINF-UPHRSURJSA-N","C8HF15O3S",461.940688192,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3111,NA,"QIMGJBWEGDHOOI-UPHRSURJSA-N","C9HF17O3S",511.937494632,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3112,NA,"XTBPOFOCXVVEEV-UPHRSURJSA-N","C10HF19O3S",561.934301072,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3113,NA,"QRCUYQUFMNYSEI-UPHRSURJSA-N","C11HF21O3S",611.931107512,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3114,NA,"LMNUKKCGQYFRFX-UPHRSURJSA-N","C12HF23O3S",661.927913952,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3115,NA,"ITEMHGDDFJVYOW-UPHRSURJSA-N","C13HF25O3S",711.924720392,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3116,NA,"VKGYSTYAUOKCOF-UPHRSURJSA-N","C14HF27O3S",761.921526832,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3117,NA,"JZULEBCOXKXXSZ-UPHRSURJSA-N","C15HF29O3S",811.918333272,"O=S(=O)(O)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3118,NA,"REYYDAPCYIONSR-IWQZZHSRSA-N","C5H2F8O3S",293.959690684,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)F"
3119,NA,"MONIHLYCDFJCLM-IWQZZHSRSA-N","C6H2F10O3S",343.956497124,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)F"
3120,NA,"XLDFFFFXEOTGAD-IWQZZHSRSA-N","C7H2F12O3S",393.953303564,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3121,NA,"MPFJTJMFVQTDIT-IWQZZHSRSA-N","C8H2F14O3S",443.950110004,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3122,NA,"DDGDUVGDRDIFBW-IWQZZHSRSA-N","C9H2F16O3S",493.946916444,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3123,NA,"BFARQPRHPCECAU-IWQZZHSRSA-N","C10H2F18O3S",543.943722884,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3124,NA,"NYSBNGIQTYNOCG-IWQZZHSRSA-N","C11H2F20O3S",593.940529324,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3125,NA,"APJHDJFKIFCBBF-IWQZZHSRSA-N","C12H2F22O3S",643.937335764,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3126,NA,"SBFMLQWTWLMUDT-IWQZZHSRSA-N","C13H2F24O3S",693.934142204,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3127,NA,"DWHRBIPRFFRMHL-IWQZZHSRSA-N","C14H2F26O3S",743.930948644,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3128,NA,"CAHXPGQAGDXCJJ-IWQZZHSRSA-N","C15H2F28O3S",793.927755084,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3129,NA,"USBUJRJUQFJFHE-IWQZZHSRSA-N","C16H2F30O3S",843.924561524,"O=S(=O)(O)/C(F)=C(\F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3130,NA,"DFXIGNRYXLVEDF-UHFFFAOYSA-N","C2H2F4O3S",181.966077804,"O=S(=O)(O)C(F)C(F)(F)F"
3131,NA,"LLHBHAOIVGGEPA-UHFFFAOYSA-N","C3H2F6O3S",231.962884244,"O=S(=O)(O)C(F)C(F)(F)C(F)(F)F"
3132,NA,"LBNSFNVVWONCDE-UHFFFAOYSA-N","C11H2F22O3S",631.937335764,"O=S(=O)(O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3133,NA,"NULNIZRBAMTMCL-UHFFFAOYSA-N","C13H2F26O3S",731.930948644,"O=S(=O)(O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3134,NA,"GXYNKDCYZNZQRW-UHFFFAOYSA-N","C14H2F28O3S",781.927755084,"O=S(=O)(O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3135,"1827-97-0","XGMDYIYCKWMWLY-UHFFFAOYSA-N","C2H3F3O3S",163.975499616,"O=S(=O)(O)CC(F)(F)F"
3136,NA,"OPDDDUPHXZCZJD-UHFFFAOYSA-N","C3H3F5O3S",213.972306056,"O=S(=O)(O)CC(F)(F)C(F)(F)F"
3137,NA,"PPGCZBADXNYOFW-UHFFFAOYSA-N","C4H3F7O3S",263.969112496,"O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)F"
3138,NA,"INLXGTUVLAVCOV-UHFFFAOYSA-N","C9H3F17O3S",513.953144696,"O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3139,NA,"YYWGCOBSHDANGF-UHFFFAOYSA-N","C10H3F19O3S",563.949951136,"O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3140,NA,"MVCGXNBDNUSMLQ-UHFFFAOYSA-N","C11H3F21O3S",613.946757576,"O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3141,NA,"MHBKPNUZGPSQBZ-UHFFFAOYSA-N","C12H3F23O3S",663.943564016,"O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3142,NA,"SMYOULLFFYZLET-UHFFFAOYSA-N","C13H3F25O3S",713.940370456,"O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3143,NA,"MVXFWGFNMIEETP-UHFFFAOYSA-N","C14H3F27O3S",763.937176896,"O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
3144,NA,"NJFRZAVEQXEECB-UHFFFAOYSA-O","C13H26F5N2O10S3",561.066974132,"C[N+](C)(CCCN(CC(O)CS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)F)CC(O)CS(=O)(=O)O"
3145,NA,"ZRFZLMATEPZSPR-UHFFFAOYSA-O","C14H26F7N2O10S3",611.063780572,"C[N+](C)(CCCN(CC(O)CS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CS(=O)(=O)O"
