PREFERRED_NAME,LIST_ID,INCHIKEY,FORMULA,MONOISOTOPIC_MASS,SMILES,NumHDonors,NumHAcceptors,TYPE,MD,KMD,modulo,parent,rep_unit,rep_mass,rep_num,residual,residual_charge,residual_mass,ACRONYM
"2-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)aniline",OECDPFAS_list_22012019.csv,QRMLHTWYKDXVNL-UHFFFAOYSA-N,C9H6F7N,261.0388463,Nc1ccccc1C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,0.0388463,-0.055520229,11.0548141,C9H6F7N,CF2,49.99680644,3,C6H6F1N1,neutral,111.0484274,NA
"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2,6-dimethylaniline",OECDPFAS_list_22012019.csv,XXGNKVWIUWGEOH-UHFFFAOYSA-N,C11H10F7N,289.0701465,Cc1cc(cc(C)c1N)C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,0.0701465,-0.088610936,39.0861143,C11H10F7N,CF2,49.99680644,3,C8H10F1N1,neutral,139.0797275,NA
"5-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-1H-imidazole",OECDPFAS_list_22012019.csv,WHCXBYPPHAFLJW-UHFFFAOYSA-N,C6H3F7N2,236.0184452,FC(F)(F)C(F)(c1Ncnc1)C(F)(F)F,1,1,Suspect,0.0184452,-0.033520944,36.03121944,C6H3F7N2,CF2,49.99680644,3,C3H3F1N2,neutral,86.02802632,NA
"2-Chloro-6-ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)aniline",OECDPFAS_list_22012019.csv,BHBBDCWGTJHGCX-UHFFFAOYSA-N,C11H9ClF7N,323.0311741,CCc1cc(cc(Cl)c1N)C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,0.0311741,-0.051807807,23.05033546,C11H9ClF7N,CF2,49.99680644,3,C8H9F1N1Cl1,neutral,173.0407552,NA
"5-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)pyrimidine-2,4(1H,3H)-dione",OECDPFAS_list_22012019.csv,RUKXKUXHBRQYLK-UHFFFAOYSA-N,C7H3F7N2O2,280.0082745,FC(F)(F)C(F)(C1=CNC(=O)NC1=O)C(F)(F)F,2,2,Suspect,0.0082745,-0.026160107,30.0242423,C7H3F7N2O2,CF2,49.99680644,3,C4H3F1N2O2,neutral,130.0178556,NA
"4-Bromo-2-[4,4,5,5,6,6,7,7,8,9,9,9-dodecafluoro-8-(trifluoromethyl)nonyl]phenol",OECDPFAS_list_22012019.csv,PIDMBACJRPFEPM-UHFFFAOYSA-N,C16H10BrF15O,581.96755,Oc1ccc(Br)cc1CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,-0.03245,-0.00472334,32.00267916,C16H10BrF15O,CF2,49.99680644,7,C9H10F1O1Br1,neutral,231.9899053,NA
"2-Ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-(methanesulfonyl)benzoic acid",OECDPFAS_list_22012019.csv,GQADKNZFMBVXHH-UHFFFAOYSA-N,C13H11F7O4S,396.0266271,CCc1c(ccc(c1S(C)(=O)=O)C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,1,3,Suspect,0.0266271,-0.051923412,46.04898202,C13H11F7O4S,CF2,49.99680644,3,C10H11F1O4S1,neutral,246.0362081,NA
"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methyl-3-(propane-2-sulfonyl)benzoic acid",OECDPFAS_list_22012019.csv,DHRYMCIAADJXIM-UHFFFAOYSA-N,C14H13F7O4S,410.0422772,CC(C)S(=O)(=O)c1c(C)c(ccc1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,1,3,Suspect,0.0422772,-0.068468765,10.06782568,C14H13F7O4S,CF2,49.99680644,3,C11H13F1O4S1,neutral,260.0518581,NA
"2-Ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-(propane-1-sulfonyl)benzoic acid",OECDPFAS_list_22012019.csv,NRFZIUTWAUXCMQ-UHFFFAOYSA-N,C15H15F7O4S,424.0579273,CCCS(=O)(=O)c1c(CC)c(ccc1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,1,3,Suspect,0.0579273,-0.085014119,24.08347578,C15H15F7O4S,CF2,49.99680644,3,C12H15F1O4S1,neutral,274.0675082,NA
"2-Ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-(2-methylpropane-1-sulfonyl)benzoic acid",OECDPFAS_list_22012019.csv,TTYMXZBACADDNW-UHFFFAOYSA-N,C16H17F7O4S,438.0735773,CCc1c(ccc(c1S(=O)(=O)CC(C)C)C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,1,3,Suspect,0.0735773,-0.101559372,38.09912578,C16H17F7O4S,CF2,49.99680644,3,C13H17F1O4S1,neutral,288.0831582,NA
"2,3,4,5,6-Pentafluoro-N-(3-{[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]carbamoyl}phenyl)benzamide",OECDPFAS_list_22012019.csv,BQHJNOSKESPACB-UHFFFAOYSA-N,C25H14F12N2O2,602.0863657,Cc1cc(cc(C)c1NC(=O)c1cccc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)c1)C(F)(C(F)(F)F)C(F)(F)F,2,2,Suspect,0.0863657,-0.124824135,2.12468842,C25H14F12N2O2,CF2,49.99680644,6,C19H14N2O2,neutral,302.1055277,NA
"2-Chloro-4-fluoro-N-(2-fluoro-3-{[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]carbamoyl}phenyl)-N-methylbenzamide",OECDPFAS_list_22012019.csv,OYWNCANTEISSJB-UHFFFAOYSA-N,C26H18ClF9N2O2,596.091309,CN(C(=O)c1ccc(F)cc1Cl)c1cccc(C(=O)Nc2c(C)cc(cc2C)C(F)(C(F)(F)F)C(F)(F)F)c1F,1,2,Suspect,0.091309,-0.129384499,46.12643816,C26H18ClF9N2O2,CF2,49.99680644,4,C22H18F1N2O2Cl1,neutral,396.1040837,NA
"2,3,3,3-Tetrafluoro-2-(trifluoromethoxy)propanamide",OECDPFAS_list_22012019.csv,RODHNODFUBONAV-UHFFFAOYSA-N,C4H2F7NO2,228.9973754,NC(=O)C(F)(OC(F)(F)F)C(F)(F)F,1,2,Suspect,-0.0026246,-0.012002671,29.01014964,C4H2F7NO2,CF2,49.99680644,3,C1H2F1N1O2,neutral,79.00695652,NA
"5-[1,1,2-Trifluoro-2-(heptafluoropropoxy)ethoxy]benzene-1,3-dicarboxylic acid",OECDPFAS_list_22012019.csv,SPYFBCUYAPDEFD-UHFFFAOYSA-N,C13H6F10O6,448.0004695,OC(=O)c1cc(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)cc(c1)C(O)=O,2,4,Suspect,0.0004695,-0.029085655,48.02601798,C13H6F10O6,CF2,49.99680644,5,C8H6O6,neutral,198.0164379,NA
"4,4,5,5-Tetrafluoro-5-[(1,1,1,2,3,3,3-heptafluoropropan-2-yl)oxy]pentanoic acid",OECDPFAS_list_22012019.csv,JWVXDTVHAVXNHK-UHFFFAOYSA-N,C8H5F11O3,358.0063038,OC(=O)CCC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,1,2,Suspect,0.0063038,-0.029171553,8.02865872,C8H5F11O3,CF2,49.99680644,5,C3H5F1O3,neutral,108.0222722,NA
"3,3,4,4,4-Pentafluoro-2,2-bis(pentafluoroethyl)butanoic acid",OECDPFAS_list_22012019.csv,KMHDVPWWYHOSMO-UHFFFAOYSA-N,C8HF15O2,413.9737017,OC(=O)C(C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.0262983,-0.000144386,13.99925018,C8HF15O2,CF2,49.99680644,7,C1H1F1O2,neutral,63.99605749,NA
"2,3,3,5,5,5-Hexafluoro-2,4,4-tris(trifluoromethyl)pentanoic acid",OECDPFAS_list_22012019.csv,XREGJQQQMQWWNN-UHFFFAOYSA-N,C8HF15O2,413.9737017,OC(=O)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,-0.0262983,-0.000144386,13.99925018,C8HF15O2,CF2,49.99680644,7,C1H1F1O2,neutral,63.99605749,NA
"2,2,3,4,4,5,5,6,6,6-Decafluoro-3-(pentafluoroethyl)hexanoic acid",OECDPFAS_list_22012019.csv,WWMBSMIBXPWLPT-UHFFFAOYSA-N,C8HF15O2,413.9737017,OC(=O)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.0262983,-0.000144386,13.99925018,C8HF15O2,CF2,49.99680644,7,C1H1F1O2,neutral,63.99605749,NA
"2,3,3,4,5,5,6,6,6-Nonafluoro-2,4-bis(trifluoromethyl)hexanoic acid",OECDPFAS_list_22012019.csv,XATJWKOXFKNUBI-UHFFFAOYSA-N,C8HF15O2,413.9737017,OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.0262983,-0.000144386,13.99925018,C8HF15O2,CF2,49.99680644,7,C1H1F1O2,neutral,63.99605749,NA
"Ammonium 1,1,2,2-tetrafluoro-2-{[1,1,1,2,3,3-hexafluoro-3-(pentafluoroethoxy)propan-2-yl]oxy}ethane-1-sulfonate",OECDPFAS_list_22012019.csv,XZLCERRVJCHNSR-UHFFFAOYSA-N,C7H4F15NO5S,498.9570659,[NH4+].[O-]S(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)F,1,5,Suspect,-0.0429341,0.011063078,48.98580794,C7H4F15NO5S,CF2,49.99680644,7,H4F1N1O5S1,neutral,148.9794214,NA
"Ammonium 2,3,3,4,4,5,5,6,6,6-decafluoro-2-(pentafluoroethyl)hexanoate",OECDPFAS_list_22012019.csv,XPJUIQUTJIIQNM-UHFFFAOYSA-N,C8H4F15NO2,431.0002508,[NH4+].[O-]C(=O)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,2,Suspect,0.0002508,-0.027781062,31.02579928,C8H4F15NO2,CF2,49.99680644,7,C1H4F1N1O2,neutral,81.02260659,NA
"(2Z)-4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-iodonon-2-en-1-ol",OECDPFAS_list_22012019.csv,HUIAECWNXSPFSH-IWQZZHSRSA-N,C9H4F13IO,501.90993,OC\C(I)=C\C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.09007,0.058010363,1.9418656,C9H4F13IO,CF2,49.99680644,6,C3H4F1I1O1,neutral,201.929091,NA
"(1s,4s)-4-(Heptafluoropropyl)cyclohexane-1-carboxylic acid",OECDPFAS_list_22012019.csv,XHYURWMFYFFMBL-OLQVQODUSA-N,C10H11F7O2,296.0647267,OC(=O)[C@H]1CC[C@H](CC1)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,0.0647267,-0.083637917,46.0806945,C10H11F7O2,CF2,49.99680644,3,C7H11F1O2,neutral,146.0743078,NA
"(1s,4s)-4-(Heptafluoropropyl)cyclohexane-1-carboxamide",OECDPFAS_list_22012019.csv,BMXVWOGRMNOISH-OLQVQODUSA-N,C10H12F7NO,295.0807112,NC(=O)[C@H]1CC[C@H](CC1)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,0.0807112,-0.099559563,45.096679,C10H12F7NO,CF2,49.99680644,3,C7H12F1N1O1,neutral,145.0902922,NA
"N,N'-(Propane-1,2-diyl)bis(2,2,3,3,4,4,4-heptafluorobutanamide)",OECDPFAS_list_22012019.csv,HGSDUSCXQFLBKU-UHFFFAOYSA-N,C11H8F14N2O2,466.0362218,CC(CNC(=O)C(F)(F)C(F)(F)C(F)(F)F)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,2,2,Suspect,0.0362218,-0.065989994,16.06496384,C11H8F14N2O2,CF2,49.99680644,7,C4H8N2O2,neutral,116.0585775,NA
N-[3-Borono-4-(heptafluoropropyl)phenyl]glycinamide,OECDPFAS_list_22012019.csv,ZOJXKNFPVLSDMX-UHFFFAOYSA-N,C11H10BF7N2O3,362.067269,NCC(=O)Nc1ccc(c(c1)B(O)O)C(F)(F)C(F)(F)C(F)(F)F,4,4,Suspect,0.067269,-0.090396148,12.08962392,C11H10BF7N2O3,CF2,49.99680644,3,C8H10B1F1N2O3,neutral,212.0768508,NA
"(2Z)-4,5,5,5-Tetrafluoro-4-(trifluoromethyl)pent-2-en-1-ol",OECDPFAS_list_22012019.csv,LJGTZTYTTFGFAE-UPHRSURJSA-N,C6H5F7O,226.0228619,OC\C=C/C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,0.0228619,-0.037299174,26.03563614,C6H5F7O,CF2,49.99680644,3,C3H5F1O1,neutral,76.032443,NA
"N,N'-(5-{[1,1,1,4,5,5,5-Heptafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-4-(trifluoromethyl)pent-2-en-2-yl]oxy}-1,3-phenylene)diacetamide",OECDPFAS_list_22012019.csv,NPGWPCYQBUMSNZ-UHFFFAOYSA-N,C19H11F17N2O3,638.049821,CC(=O)Nc1cc(NC(C)=O)cc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)c1,2,3,Suspect,0.049821,-0.090576611,38.08814372,C19H11F17N2O3,CF2,49.99680644,8,C11H11F1N2O3,neutral,238.0753704,NA
Piperidinium perfluorononanoate,OECDPFAS_list_22012019.csv,SAAKVDDBERRVJG-UHFFFAOYSA-N,C14H12F17NO2,549.0596574,C1CC[NH2+]CC1.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,2,Suspect,0.0596574,-0.094728739,49.091593,C14H12F17NO2,CF2,49.99680644,8,C6H12F1N1O2,neutral,149.0852068,NA
"3-Butyl-1-methyl-1H-imidazolium N,N-bis(perfluorobutanesulfonyl)amide",OECDPFAS_list_22012019.csv,GPJMQJWDAKPFTJ-UHFFFAOYSA-O,C16H17F18N3O4S2,721.0373053,CCCCN1C[NH+](C)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,5,Suspect,0.0373053,-0.08336176,21.08201514,C16H17F18N3O4S2,CF2,49.99680644,9,C7H17N3O4S2,neutral,271.066048,NA
4-Chlorobenzenediazonium perfluorobutanoate perfluorobutanoic acid (1:1:1),OECDPFAS_list_22012019.csv,AXSZZMTVULMQKP-UHFFFAOYSA-M,C14H5ClF14N2O4,565.9714286,ClC1=CC=C(C=C1)[N+]#N.OC(=O)C(F)(F)C(F)(F)C(F)(F)F.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,1,4,Suspect,-0.0285714,-0.007580183,16.00655776,C14H5ClF14N2O4,CF2,49.99680644,7,C7H5N2O4Cl1,neutral,215.9937843,NA
Ammonium perfluoroundecanoate,OECDPFAS_list_22012019.csv,SPNFQXXYDXWCJV-UHFFFAOYSA-N,C11H4F21NO2,580.9906698,[H][NH+]([H])[H].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,2,Suspect,-0.0093302,-0.027780742,31.02579896,C11H4F21NO2,CF2,49.99680644,10,C1H4F1N1O2,neutral,81.02260659,NA
"2-Ethyl-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctanal (2,4-dinitrophenyl)hydrazone",OECDPFAS_list_22012019.csv,YFSDHUFAFMHXNT-KSJARQFSSA-N,C16H11F13N4O4,570.057271,CCC(\C=N\NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,6,Suspect,0.057271,-0.093683568,20.09240016,C16H11F13N4O4,CF2,49.99680644,6,C10H11F1N4O4,neutral,270.0764331,NA
2-C-(Heptafluoropropyl)-?-D-ribofuranose,OECDPFAS_list_22012019.csv,DUFTUFALYLRYFJ-SQOUGZDYSA-N,C8H9F7O5,318.0338205,[H][C@]1(CO)O[C@]([H])(O)[C@](O)([C@]1([H])O)C(F)(F)C(F)(F)C(F)(F)F,4,5,Suspect,0.0338205,-0.054134999,18.05298186,C8H9F7O5,CF2,49.99680644,3,C5H9F1O5,neutral,168.0434016,NA
D-Galactose-6-[5-[(3(-perfluorooctyl)-1-nonylpropyl)oxy]pentylhydrogen phosphate],OECDPFAS_list_22012019.csv,XXMBMRDOCHFMET-XGZBPOEQSA-M,C31H45F17O10P,931.248437,[H]C(O)(COP([O-])(=O)OCCCCCOC([H])(CCCCCCCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C([H])(O)C([H])(O)C([H])(O)C=O,4,10,Suspect,0.248437,-0.307920754,31.30592108,C31H45F17O10P,CF2,49.99680644,8,C23H45F1O10P1,neutral,531.2734375,NA
"N,N'-bis(Perfluorooctanoyl)-1,2-cyclohexanediamine",OECDPFAS_list_22012019.csv,XXSCNRBBJCKWNZ-UHFFFAOYSA-N,C22H16F30N2O2,910.0732727,OC(NC1CCCCC1NC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,4,Suspect,0.0732727,-0.131403885,10.13075678,C22H16F30N2O2,CF2,49.99680644,15,C7H16N2O2,neutral,160.1211778,NA
"B-(3,5-bis(Perfluoro-1-methylethyl)phenyl)boronic acid",OECDPFAS_list_22012019.csv,YQAPCAVWNDLIRB-UHFFFAOYSA-N,C12H5BF14O2,458.015904,OB(O)C1=CC(=CC(=C1)C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,2,2,Suspect,0.015904,-0.045159894,8.04464604,C12H5BF14O2,CF2,49.99680644,7,C5H5B1O2,neutral,108.0382598,NA
"(3?,5?,6?)-5,6-Epoxy-25,26,26,26,27,27,27-heptafluorocholestan-3-ol",OECDPFAS_list_22012019.csv,HYKMGIMCEAITDZ-YGWWPRODSA-N,C27H39F7O2,528.2838276,[H]C(C)(CCCC(F)(C(F)(F)F)C(F)(F)F)[C@@]1([H])CC[C@@]2([H])[C@]3([H])C[C@]4([H])O[C@@]44C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,1,2,Suspect,0.2838276,-0.317571877,28.3157632,C27H39F7O2,CF2,49.99680644,3,C24H39F1O2,neutral,378.2934087,NA
"1H,1H,2H,2H-Perfluorotetradecanol sulfate ammonium salt",OECDPFAS_list_22012019.csv,DSZVJBLTLPXMKN-UHFFFAOYSA-N,C14H8F25NO4S,760.977483,[NH4+].[O-]S(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,4,Suspect,-0.022517,-0.02609065,11.0253864,C14H8F25NO4S,CF2,49.99680644,12,C2H8F1N1O4S1,neutral,161.015807,NA
"1,1-Bis((perfluoro-1-nonyl)ethyloxy)-N-(2-hydroxyethyl)-2-oxa-3-aza-1-phosphapentan-5-ol 1-oxide",OECDPFAS_list_22012019.csv,SCLANBGRWSJHLY-UHFFFAOYSA-N,C26H18F38NO6P,1193.026494,OCCN(CCO)OP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,7,Suspect,0.026494,-0.102698901,43.09994588,C26H18F38NO6P,CF2,49.99680644,19,C7H18N1O6P1,neutral,243.0871739,NA
12:2 Fluorotelomer phosphate diester,OECDPFAS_list_22012019.csv,FHENBBPEACDTCF-UHFFFAOYSA-N,C24H9F42O4P,1189.956779,OP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,3,Suspect,-0.043221,-0.032787822,40.03023088,C24H9F42O4P,CF2,49.99680644,21,C3H9O4P1,neutral,140.0238454,NA
(Perfluorocyclohexyl)methanol,OECDPFAS_list_22012019.csv,ZFHKTQUHJNUDNH-UHFFFAOYSA-N,C7H3F11O,312.0008245,OCC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,1,1,Suspect,0.0008245,-0.02075364,12.01998586,C7H3F11O,CF2,49.99680644,5,C2H3F1O1,neutral,62.01679294,NA
"N-(3-Aminopropyl)-2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanamide",OECDPFAS_list_22012019.csv,YIQVOMZDSOSAQY-UHFFFAOYSA-N,C11H9F15N2O,470.0475354,NCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,2,Suspect,0.0475354,-0.077559818,20.07627744,C11H9F15N2O,CF2,49.99680644,7,C4H9F1N2O1,neutral,120.0698911,NA
(Perfluoro-15-methylhexadecyl)ethyl dihydrogen phosphate,OECDPFAS_list_22012019.csv,VHQPVCVRRDZXSW-UHFFFAOYSA-N,C19H6F35O4P,993.9444814,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,2,2,Suspect,-0.0555186,-0.007969882,44.00515904,C19H6F35O4P,CF2,49.99680644,17,C2H6F1O4P1,neutral,143.9987735,NA
"2,2,3,3,4,4,4-heptafluorobutanehydrazide",OECDPFAS_list_22012019.csv,OFXVRTCUSIFORW-UHFFFAOYSA-N,C4H3F7N2O,228.0133599,NNC(=O)C(F)(F)C(F)(F)C(F)(F)F,2,2,Suspect,0.0133599,-0.027924317,28.02613414,C4H3F7N2O,CF2,49.99680644,3,C1H3F1N2O1,neutral,78.02294094,NA
"n-(2-chloroethyl)-2,2,3,3,4,4,4-heptafluorobutanamide",OECDPFAS_list_22012019.csv,ORSKKCUOGCUQSI-UHFFFAOYSA-N,C6H5ClF7NO,274.9947886,FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCCl,1,1,Suspect,-0.0052114,-0.012353969,25.0107564,C6H5ClF7NO,CF2,49.99680644,3,C3H5F1N1O1Cl1,neutral,125.0043697,NA
NSC221106,OECDPFAS_list_22012019.csv,IXEUDEKRZXOLQA-UHFFFAOYSA-N,C9H7F7N2O3,324.0344892,FC(F)(F)C(F)(F)C(F)(F)COCC1=CNC(=O)NC1=O,2,3,Suspect,0.0344892,-0.055186994,24.05365056,C9H7F7N2O3,CF2,49.99680644,3,C6H7F1N2O3,neutral,174.0440703,NA
Perfluorodecanoic acid,OECDPFAS_list_22012019.csv,PCIUEQPBYFRTEM-UHFFFAOYSA-N,C10HF19O2,513.9673144,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.0326856,-0.000144206,13.99925,C10HF19O2,CF2,49.99680644,9,C1H1F1O2,neutral,63.99605749,NA
Perfluorohexanoic acid,OECDPFAS_list_22012019.csv,PXUULQAPEKKVAH-UHFFFAOYSA-N,C6HF11O2,313.9800891,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.0199109,-0.000144666,13.99925046,C6HF11O2,CF2,49.99680644,5,C1H1F1O2,neutral,63.99605749,NA
Perfluorooctanesulfonic acid,OECDPFAS_list_22012019.csv,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,C8HF17O3S,499.9374938,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,2,Suspect,-0.0625062,0.030572553,49.96623584,C8HF17O3S,CF2,49.99680644,8,H1F1O3S1,neutral,99.96304311,NA
"2,2,3,3,4,4,4-Heptafluoro-N-(2-phenylethyl)butanamide",OECDPFAS_list_22012019.csv,GLZLEBAUVDLNEX-UHFFFAOYSA-N,C12H10F7NO,317.0650611,FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCC1=CC=CC=C1,1,1,Suspect,0.0650611,-0.085313719,17.08422246,C12H10F7NO,CF2,49.99680644,3,C9H10F1N1O1,neutral,167.0746422,NA
"3,3,4,4,5,6,6,6-Octafluoro-5-(trifluoromethyl)hexan-1-ol",OECDPFAS_list_22012019.csv,CEUQRWZHUUPZGD-UHFFFAOYSA-N,C7H5F11O,314.0164746,OCCC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,0.0164746,-0.03653249,14.03563596,C7H5F11O,CF2,49.99680644,5,C2H5F1O1,neutral,64.032443,NA
"4,4,5,5,6,6,7,7,8,8,9,9,10,11,11,11-Hexadecafluoro-2-iodo-10-(trifluoromethyl)undecan-1-ol",OECDPFAS_list_22012019.csv,MFHOUSVHHLOPGM-UHFFFAOYSA-N,C12H6F19IO,653.91599,OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,-0.08401,0.042240933,3.95750628,C12H6F19IO,CF2,49.99680644,9,C3H6F1I1O1,neutral,203.944741,NA
"1h,1h-perfluorooctadecan-1-ol",OECDPFAS_list_22012019.csv,FRVXTIVSYJQTRB-UHFFFAOYSA-N,C18H3F35O,899.9625004,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.0374996,-0.019985757,0.01998448,C18H3F35O,CF2,49.99680644,17,C1H3F1O1,neutral,50.01679294,NA
"7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-heptadecafluorotetradecan-1-ol",OECDPFAS_list_22012019.csv,LNZANUNVXAAVRW-UHFFFAOYSA-N,C14H13F17O,520.0694938,OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,0.0694938,-0.102713384,20.1014294,C14H13F17O,CF2,49.99680644,8,C6H13F1O1,neutral,120.0950433,NA
"1H,1H-Perfluoro(3,5,5-trimethylhexan-1-ol)",OECDPFAS_list_22012019.csv,OZJOKWZATUYTID-UHFFFAOYSA-N,C9H3F17O,449.9912435,OCC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,-0.0087565,-0.019986817,0.01998554,C9H3F17O,CF2,49.99680644,8,C1H3F1O1,neutral,50.01679294,NA
